Org,Org Country,Via,Dst,Dst Country,Stops,Seats_total
RTB,HN,IAH,DCA,US,1,152
RTB,HN,IAH,DEN,US,1,623
RTB,HN,,DFW,US,0,5772
RTB,HN,IAH,DFW,US,1,1064
RTB,HN,DFW,DTW,US,1,1276
RTB,HN,IAH,EWR,US,1,927
RTB,HN,,IAH,US,0,37235
RTB,HN,IAH,LAS,US,1,3713
RTB,HN,DFW,LAX,US,1,300
RTB,HN,IAH,LAX,US,1,1413
RTB,HN,,MIA,US,0,10534
RTB,HN,IAH,MSP,US,1,270
RTB,HN,IAH,MSY,US,1,726
RTB,HN,IAH,ORD,US,1,996
RTB,HN,IAH,PDX,US,1,270
RTB,HN,IAH,PHL,US,1,118
RTB,HN,IAH,PHX,US,1,304
RTB,HN,IAH,SAN,US,1,456
RTB,HN,IAH,SAT,US,1,270
RTB,HN,IAH,SEA,US,1,236
RTB,HN,DFW,SFO,US,1,1050
RTB,HN,IAH,SFO,US,1,1737
SAP,HN,,ATL,US,0,48948
SAP,HN,IAH,BOS,US,1,608
SAP,HN,IAH,BWI,US,1,912
SAP,HN,MIA,DFW,US,1,512
SAP,HN,IAH,DTW,US,1,304
SAP,HN,ATL,EWR,US,1,47670
SAP,HN,,EWR,US,0,6232
SAP,HN,IAH,EWR,US,1,760
SAP,HN,,FLL,US,0,40020
SAP,HN,IAH,IAD,US,1,608
SAP,HN,,IAH,US,0,15238
SAP,HN,,IAH,US,0,67337
SAP,HN,,JFK,US,0,13842
SAP,HN,IAH,LAS,US,1,775
SAP,HN,IAH,LAX,US,1,4256
SAP,HN,IAH,LGA,US,1,304
SAP,HN,IAH,MCO,US,1,760
SAP,HN,,MIA,US,0,79952
SAP,HN,,MIA,US,0,35284
SAP,HN,IAH,MSY,US,1,7600
SAP,HN,IAH,ORD,US,1,1216
SAP,HN,IAH,PDX,US,1,17718
SAP,HN,IAH,PHX,US,1,304
SAP,HN,IAH,SAT,US,1,912
SAP,HN,IAH,SDF,US,1,304
SAP,HN,IAH,SEA,US,1,304
SAP,HN,IAH,SFO,US,1,2751
TGU,HN,,ATL,US,0,45260
TGU,HN,IAH,ATL,US,1,354
TGU,HN,IAH,AUS,US,1,708
TGU,HN,IAH,BNA,US,1,4838
TGU,HN,IAH,BOS,US,1,354
TGU,HN,IAH,CLE,US,1,1534
TGU,HN,IAH,DCA,US,1,5546
TGU,HN,IAH,DEN,US,1,3304
TGU,HN,IAH,DFW,US,1,472
TGU,HN,IAH,DTW,US,1,944
TGU,HN,IAH,EWR,US,1,2714
TGU,HN,,IAH,US,0,45312
TGU,HN,IAH,JAC,US,1,944
TGU,HN,IAH,LAS,US,1,3304
TGU,HN,IAH,LAX,US,1,118
TGU,HN,IAH,LGA,US,1,1652
TGU,HN,IAH,MCO,US,1,1180
TGU,HN,,MIA,US,0,76354
TGU,HN,ATL,MSY,US,1,43400
TGU,HN,IAH,MSY,US,1,236
TGU,HN,IAH,ORD,US,1,354
TGU,HN,IAH,PDX,US,1,472
TGU,HN,IAH,PHL,US,1,118
TGU,HN,IAH,PHX,US,1,118
TGU,HN,IAH,PIT,US,1,236
TGU,HN,MIA,RDU,US,1,50574
TGU,HN,IAH,SAT,US,1,118
TGU,HN,IAH,SEA,US,1,826
TGU,HN,IAH,SFO,US,1,2006
TGU,HN,IAH,TPA,US,1,3422
CUN,MX,,EZE,AR,0,48440
CUN,MX,CCS,EZE,AR,1,11560
MEX,MX,,EZE,AR,0,99597
CUN,MX,,BRU,BE,0,19480
CUN,MX,VRA,BRU,BE,1,6257
CUN,MX,,LGG,BE,0,250
CUN,MX,,GRU,BR,0,23253
MEX,MX,,CNF,BR,0,205
MEX,MX,,GIG,BR,0,21379
MEX,MX,,GRU,BR,0,97820
MEX,MX,,GRU,BR,0,81395
CUN,MX,,BZE,BZ,0,6048
CUN,MX,,BZE,BZ,0,600
MID,MX,,BZE,BZ,0,2580
ACA,MX,,YUL,CA,0,2394
ACA,MX,,YYZ,CA,0,1323
CUN,MX,YQB,YBG,CA,1,4158
CUN,MX,,YEG,CA,0,15426
CUN,MX,YYC,YEG,CA,1,2220
CUN,MX,,YEG,CA,0,28917
CUN,MX,YYC,YEG,CA,1,1323
CUN,MX,,YEG,CA,0,22134
CUN,MX,,YHM,CA,0,3024
CUN,MX,,YHM,CA,0,3672
CUN,MX,,YHZ,CA,0,1580
CUN,MX,,YHZ,CA,0,5138
CUN,MX,,YHZ,CA,0,3213
CUN,MX,,YHZ,CA,0,7752
CUN,MX,,YKF,CA,0,2268
CUN,MX,,YLW,CA,0,126
CUN,MX,,YLW,CA,0,6256
CUN,MX,,YMM,CA,0,2646
CUN,MX,,YOW,CA,0,2231
CUN,MX,,YOW,CA,0,7308
CUN,MX,,YOW,CA,0,10773
CUN,MX,,YOW,CA,0,12920
CUN,MX,,YQB,CA,0,23120
CUN,MX,,YQB,CA,0,17199
CUN,MX,,YQB,CA,0,3672
CUN,MX,,YQG,CA,0,189
CUN,MX,,YQM,CA,0,2268
CUN,MX,,YQM,CA,0,2268
CUN,MX,,YQM,CA,0,3672
CUN,MX,,YQR,CA,0,2460
CUN,MX,,YQR,CA,0,3969
CUN,MX,YWG,YQR,CA,1,189
CUN,MX,,YQR,CA,0,9520
CUN,MX,,YQT,CA,0,189
CUN,MX,YMM,YQU,CA,1,2646
CUN,MX,,YSJ,CA,0,2079
CUN,MX,YHZ,YSJ,CA,1,189
CUN,MX,,YUL,CA,0,37302
CUN,MX,,YUL,CA,0,79440
CUN,MX,,YUL,CA,0,64260
CUN,MX,,YUL,CA,0,22998
CUN,MX,YUL,YVO,CA,1,3024
CUN,MX,,YVR,CA,0,14687
CUN,MX,YYJ,YVR,CA,1,345
CUN,MX,,YVR,CA,0,26649
CUN,MX,YYC,YVR,CA,1,4914
CUN,MX,,YVR,CA,0,25842
CUN,MX,,YWG,CA,0,4526
CUN,MX,,YWG,CA,0,7980
CUN,MX,YVR,YWG,CA,1,210
CUN,MX,,YWG,CA,0,9639
CUN,MX,YQT,YWG,CA,1,189
CUN,MX,,YWG,CA,0,13444
CUN,MX,,YXE,CA,0,2460
CUN,MX,,YXE,CA,0,4158
CUN,MX,,YXE,CA,0,7282
CUN,MX,,YXU,CA,0,2205
CUN,MX,,YXU,CA,0,4366
CUN,MX,,YYC,CA,0,11524
CUN,MX,,YYC,CA,0,14001
CUN,MX,,YYC,CA,0,24192
CUN,MX,YVR,YYC,CA,1,189
CUN,MX,,YYC,CA,0,61742
CUN,MX,,YYJ,CA,0,471
CUN,MX,,YYJ,CA,0,3672
CUN,MX,,YYT,CA,0,2170
CUN,MX,,YYT,CA,0,1512
CUN,MX,,YYZ,CA,0,70038
CUN,MX,,YYZ,CA,0,75369
CUN,MX,,YYZ,CA,0,80514
CUN,MX,,YYZ,CA,0,94292
CZM,MX,YYC,YEG,CA,1,252
CZM,MX,,YUL,CA,0,5284
CZM,MX,,YUL,CA,0,3402
CZM,MX,,YYC,CA,0,252
CZM,MX,,YYZ,CA,0,3358
CZM,MX,,YYZ,CA,0,3402
CZM,MX,,YYZ,CA,0,3402
CZM,MX,,YYZ,CA,0,7220
HUX,MX,,YEG,CA,0,3420
HUX,MX,,YEG,CA,0,1512
HUX,MX,YWG,YEG,CA,1,3213
HUX,MX,PVR,YQR,CA,1,189
HUX,MX,,YQR,CA,0,3780
HUX,MX,,YVR,CA,0,2646
HUX,MX,YYC,YVR,CA,1,2268
HUX,MX,,YWG,CA,0,4914
HUX,MX,YQR,YWG,CA,1,567
HUX,MX,,YXE,CA,0,945
HUX,MX,YQR,YXE,CA,1,3213
HUX,MX,,YYC,CA,0,210
HUX,MX,YEG,YYC,CA,1,3420
HUX,MX,,YYC,CA,0,4914
HUX,MX,,YYC,CA,0,816
HUX,MX,,YYZ,CA,0,4800
HUX,MX,,YYZ,CA,0,1701
HUX,MX,,YYZ,CA,0,4347
HUX,MX,,YYZ,CA,0,816
LTO,MX,,YYC,CA,0,2584
MEX,MX,,YUL,CA,0,7808
MEX,MX,,YUL,CA,0,60126
MEX,MX,,YVR,CA,0,42856
MEX,MX,,YVR,CA,0,3934
MEX,MX,,YYZ,CA,0,84152
MEX,MX,,YYZ,CA,0,31811
MID,MX,,YYZ,CA,0,438
MZT,MX,,YEG,CA,0,4914
MZT,MX,,YEG,CA,0,3672
MZT,MX,,YVR,CA,0,2079
MZT,MX,YYC,YVR,CA,1,3024
MZT,MX,,YVR,CA,0,3672
MZT,MX,,YYC,CA,0,3402
MZT,MX,YVR,YYC,CA,1,1701
MZT,MX,,YYC,CA,0,7716
MZT,MX,,YYZ,CA,0,3969
PVR,MX,,YEG,CA,0,11607
PVR,MX,YYC,YEG,CA,1,630
PVR,MX,,YEG,CA,0,7182
PVR,MX,YYC,YEG,CA,1,4158
PVR,MX,,YEG,CA,0,21872
PVR,MX,,YLW,CA,0,126
PVR,MX,,YLW,CA,0,3672
PVR,MX,,YOW,CA,0,189
PVR,MX,,YQB,CA,0,3420
PVR,MX,,YQQ,CA,0,3672
PVR,MX,,YQR,CA,0,2628
PVR,MX,,YQR,CA,0,3969
PVR,MX,YXE,YQR,CA,1,3024
PVR,MX,,YQR,CA,0,3672
PVR,MX,,YUL,CA,0,19095
PVR,MX,ZIH,YUL,CA,1,690
PVR,MX,,YUL,CA,0,2268
PVR,MX,,YVR,CA,0,5164
PVR,MX,,YVR,CA,0,14581
PVR,MX,YYC,YVR,CA,1,805
PVR,MX,,YVR,CA,0,15309
PVR,MX,,YVR,CA,0,29632
PVR,MX,,YWG,CA,0,5901
PVR,MX,,YWG,CA,0,6993
PVR,MX,,YWG,CA,0,10094
PVR,MX,,YXE,CA,0,3048
PVR,MX,,YXE,CA,0,6048
PVR,MX,YQR,YXE,CA,1,2079
PVR,MX,,YXE,CA,0,3536
PVR,MX,,YXS,CA,0,3672
PVR,MX,,YXX,CA,0,3672
PVR,MX,,YYC,CA,0,7406
PVR,MX,,YYC,CA,0,12085
PVR,MX,,YYC,CA,0,9450
PVR,MX,YVR,YYC,CA,1,567
PVR,MX,,YYC,CA,0,49988
PVR,MX,,YYJ,CA,0,126
PVR,MX,,YYJ,CA,0,3672
PVR,MX,,YYZ,CA,0,17162
PVR,MX,,YYZ,CA,0,8760
PVR,MX,,YYZ,CA,0,13986
PVR,MX,,YYZ,CA,0,8338
SJD,MX,YYC,YEG,CA,1,902
SJD,MX,PHX,YEG,CA,1,900
SJD,MX,,YEG,CA,0,4914
SJD,MX,YQR,YEG,CA,1,7371
SJD,MX,,YEG,CA,0,4890
SJD,MX,,YLW,CA,0,3672
SJD,MX,,YQR,CA,0,3024
SJD,MX,,YUL,CA,0,2079
SJD,MX,,YVR,CA,0,1552
SJD,MX,,YVR,CA,0,10962
SJD,MX,YYJ,YVR,CA,1,3969
SJD,MX,,YVR,CA,0,17286
SJD,MX,,YWG,CA,0,1701
SJD,MX,,YWG,CA,0,2720
SJD,MX,,YXE,CA,0,945
SJD,MX,YYC,YXE,CA,1,1890
SJD,MX,,YYC,CA,0,3219
SJD,MX,,YYC,CA,0,902
SJD,MX,,YYC,CA,0,7938
SJD,MX,YVR,YYC,CA,1,1890
SJD,MX,,YYC,CA,0,42990
SJD,MX,,YYJ,CA,0,3969
SJD,MX,,YYZ,CA,0,2160
SJD,MX,,YYZ,CA,0,1323
SJD,MX,,YYZ,CA,0,15120
SJD,MX,,YYZ,CA,0,272
ZIH,MX,,YEG,CA,0,945
ZIH,MX,YQR,YEG,CA,1,1890
ZIH,MX,,YLW,CA,0,1890
ZIH,MX,,YQR,CA,0,2268
ZIH,MX,,YUL,CA,0,1920
ZIH,MX,,YVR,CA,0,1920
ZIH,MX,,YVR,CA,0,189
ZIH,MX,YLW,YVR,CA,1,2646
ZIH,MX,,YWG,CA,0,1323
ZIH,MX,,YXE,CA,0,2268
ZIH,MX,,YYC,CA,0,1800
ZIH,MX,,YYC,CA,0,378
ZIH,MX,YXE,YYC,CA,1,1890
ZIH,MX,,YYC,CA,0,11864
ZIH,MX,,YYZ,CA,0,2040
ZIH,MX,,YYZ,CA,0,2079
ZLO,MX,,YEG,CA,0,2646
ZLO,MX,,YVR,CA,0,2268
ZLO,MX,YYC,YVR,CA,1,378
ZLO,MX,,YYC,CA,0,378
ZLO,MX,YVR,YYC,CA,1,2268
ZLO,MX,,YYC,CA,0,7652
ZLO,MX,,YYZ,CA,0,1701
CUN,MX,,SCL,CL,0,17548
MEX,MX,,SCL,CL,0,62235
MEX,MX,,SCL,CL,0,79974
MEX,MX,TIJ,PVG,CN,1,37788
TIJ,MX,,PVG,CN,0,35644
CUN,MX,,BOG,CO,0,106358
CUN,MX,,BOG,CO,0,34310
CUN,MX,,BOG,CO,0,56760
MEX,MX,,BOG,CO,0,109500
MEX,MX,,BOG,CO,0,111104
MEX,MX,,BOG,CO,0,179566
MEX,MX,,BOG,CO,0,45260
MEX,MX,BOG,CLO,CO,1,76984
MEX,MX,,MDE,CO,0,33438
CUN,MX,SAL,SJO,CR,1,49512
CUN,MX,,SJO,CR,0,5742
GDL,MX,,SJO,CR,0,5742
MEX,MX,,SJO,CR,0,62316
MEX,MX,,SJO,CR,0,111188
MEX,MX,,SJO,CR,0,3720
CUN,MX,,HAV,CU,0,16170
CUN,MX,,HAV,CU,0,40477
CUN,MX,,HAV,CU,0,66126
CUN,MX,,VRA,CU,0,6257
MEX,MX,,HAV,CU,0,86250
MEX,MX,,HAV,CU,0,80806
MEX,MX,,HAV,CU,0,59102
MEX,MX,,VRA,CU,0,2058
MID,MX,,HAV,CU,0,5168
MTY,MX,,HAV,CU,0,4116
CUN,MX,,DUS,DE,0,31512
CUN,MX,,FRA,DE,0,75060
CUN,MX,,FRA,DE,0,1547
CUN,MX,,HAM,DE,0,460
CUN,MX,,MUC,DE,0,7878
CUN,MX,,MUC,DE,0,12960
MEX,MX,,FRA,DE,0,130320
MEX,MX,ATL,MUC,DE,1,46730
MEX,MX,,MUC,DE,0,72664
MEX,MX,,UIO,EC,0,53441
CUN,MX,,MAD,ES,0,29480
CUN,MX,,MAD,ES,0,41290
CUN,MX,,MAD,ES,0,2412
CUN,MX,,MAD,ES,0,52054
GDL,MX,ATL,MAD,ES,1,5100
MEX,MX,,MAD,ES,0,118706
MEX,MX,,MAD,ES,0,250232
CUN,MX,,CDG,FR,0,32724
CUN,MX,,CDG,FR,0,54964
MEX,MX,,CDG,FR,0,152496
MEX,MX,,CDG,FR,0,91250
CUN,MX,,GLA,GB,0,1335
CUN,MX,,GLA,GB,0,2459
CUN,MX,,LGW,GB,0,46332
CUN,MX,,LGW,GB,0,2937
CUN,MX,,LGW,GB,0,25313
CUN,MX,,LGW,GB,0,60970
CUN,MX,,MAN,GB,0,2670
CUN,MX,,MAN,GB,0,31521
CUN,MX,,STN,GB,0,1605
MEX,MX,,LHR,GB,0,56250
MEX,MX,,LHR,GB,0,92690
CUN,MX,DFW,GUA,GT,1,900
CUN,MX,BZE,GUA,GT,1,600
CUN,MX,,GUA,GT,0,8962
GDL,MX,,GUA,GT,0,8818
MEX,MX,,GUA,GT,0,72194
MEX,MX,,GUA,GT,0,117018
MEX,MX,,SAP,HN,0,27970
CUN,MX,,FCO,IT,0,10500
CUN,MX,MXP,FCO,IT,1,420
CUN,MX,,FCO,IT,0,4200
CUN,MX,,MXP,IT,0,13230
CUN,MX,HAV,MXP,IT,1,630
CUN,MX,,MXP,IT,0,726
CUN,MX,,MXP,IT,0,6930
CUN,MX,FCO,MXP,IT,1,1470
CUN,MX,,VRN,IT,0,420
CUN,MX,FCO,VRN,IT,1,2730
MID,MX,,FCO,IT,0,210
MID,MX,CUN,MXP,IT,1,9450
BJX,MX,LAX,NRT,JP,1,29280
MEX,MX,MTY,NRT,JP,1,52250
MTY,MX,,NRT,JP,0,52000
ACA,MX,ZIH,GDL,MX,1,4550
ACA,MX,,MEX,MX,0,78492
ACA,MX,,MEX,MX,0,190207
ACA,MX,,MEX,MX,0,43872
ACA,MX,,MEX,MX,0,21030
ACA,MX,,MTY,MX,0,20344
ACA,MX,,MTY,MX,0,14812
ACA,MX,,QRO,MX,0,4850
ACA,MX,,TIJ,MX,0,4900
ACA,MX,,TIJ,MX,0,28464
ACA,MX,,TLC,MX,0,63742
ACA,MX,,TLC,MX,0,1044
ACA,MX,,ZIH,MX,0,4850
AGU,MX,,CUN,MX,0,17962
AGU,MX,,MEX,MX,0,58218
AGU,MX,,MEX,MX,0,172903
AGU,MX,,MTY,MX,0,28502
AGU,MX,,PVR,MX,0,7500
AGU,MX,,TIJ,MX,0,25500
AGU,MX,,TIJ,MX,0,50910
BJX,MX,,CJS,MX,0,14560
BJX,MX,,CUN,MX,0,27318
BJX,MX,,MEX,MX,0,59584
BJX,MX,,MEX,MX,0,200203
BJX,MX,,MTY,MX,0,56840
BJX,MX,,MTY,MX,0,66726
BJX,MX,,MTY,MX,0,38472
BJX,MX,,PVR,MX,0,11968
BJX,MX,,TIJ,MX,0,35250
BJX,MX,,TIJ,MX,0,18117
BJX,MX,,TIJ,MX,0,126476
CEN,MX,,GDL,MX,0,13100
CEN,MX,,GDL,MX,0,17700
CEN,MX,,MEX,MX,0,29338
CEN,MX,,MEX,MX,0,59565
CEN,MX,,TIJ,MX,0,198
CEN,MX,,TIJ,MX,0,16640
CJS,MX,,BJX,MX,0,14560
CJS,MX,,CUN,MX,0,4236
CJS,MX,,CUU,MX,0,18250
CJS,MX,CUU,GDL,MX,1,18250
CJS,MX,,GDL,MX,0,55732
CJS,MX,,GDL,MX,0,26936
CJS,MX,,HMO,MX,0,5920
CJS,MX,,MEX,MX,0,97800
CJS,MX,,MEX,MX,0,117421
CJS,MX,,MEX,MX,0,42372
CJS,MX,,MEX,MX,0,13224
CJS,MX,,MTY,MX,0,4802
CJS,MX,,MTY,MX,0,36896
CJS,MX,,MTY,MX,0,42292
CJS,MX,,TIJ,MX,0,18250
CJS,MX,,TIJ,MX,0,17446
CLQ,MX,,MEX,MX,0,64944
CLQ,MX,,TIJ,MX,0,36124
CME,MX,VER,GDL,MX,1,10272
CME,MX,,MEX,MX,0,115950
CME,MX,,MEX,MX,0,125521
CME,MX,VER,MEX,MX,1,480
CME,MX,,MTY,MX,0,16072
CME,MX,,VER,MX,0,10800
CPE,MX,,MEX,MX,0,40768
CPE,MX,,MEX,MX,0,79463
CTM,MX,,MEX,MX,0,97350
CTM,MX,,MEX,MX,0,5916
CUL,MX,,GDL,MX,0,43204
CUL,MX,,GDL,MX,0,38700
CUL,MX,,HMO,MX,0,35850
CUL,MX,,LAP,MX,0,22234
CUL,MX,,LAP,MX,0,18918
CUL,MX,,MEX,MX,0,88950
CUL,MX,,MEX,MX,0,114730
CUL,MX,,MEX,MX,0,97278
CUL,MX,,MTY,MX,0,29500
CUL,MX,,MTY,MX,0,56206
CUL,MX,,MTY,MX,0,26312
CUL,MX,HMO,MXL,MX,1,34950
CUL,MX,,SJD,MX,0,31464
CUL,MX,,SJD,MX,0,13200
CUL,MX,,TIJ,MX,0,40500
CUL,MX,,TIJ,MX,0,10396
CUL,MX,,TIJ,MX,0,250402
CUN,MX,,AGU,MX,0,17962
CUN,MX,,BJX,MX,0,27318
CUN,MX,,CJS,MX,0,4236
CUN,MX,,CUU,MX,0,6096
CUN,MX,,CZM,MX,0,28264
CUN,MX,,GDL,MX,0,45300
CUN,MX,,GDL,MX,0,29648
CUN,MX,,GDL,MX,0,177960
CUN,MX,,MEX,MX,0,407234
CUN,MX,,MEX,MX,0,767434
CUN,MX,,MEX,MX,0,271350
CUN,MX,,MEX,MX,0,596354
CUN,MX,,MID,MX,0,6319
CUN,MX,,MTY,MX,0,102170
CUN,MX,,MTY,MX,0,26353
CUN,MX,MEX,MTY,MX,1,55673
CUN,MX,,MTY,MX,0,150294
CUN,MX,,MTY,MX,0,103380
CUN,MX,,PBC,MX,0,49870
CUN,MX,,QRO,MX,0,25562
CUN,MX,,REX,MX,0,29790
CUN,MX,,SLP,MX,0,17518
CUN,MX,,TAM,MX,0,26844
CUN,MX,,TGZ,MX,0,32246
CUN,MX,,TGZ,MX,0,9546
CUN,MX,,TIJ,MX,0,9952
CUN,MX,,TLC,MX,0,81532
CUN,MX,,TLC,MX,0,28150
CUN,MX,,VER,MX,0,90752
CUN,MX,,VER,MX,0,16732
CUN,MX,MID,VSA,MX,1,6319
CUN,MX,,VSA,MX,0,33178
CUN,MX,,VSA,MX,0,9546
CUU,MX,,CJS,MX,0,18250
CUU,MX,,CUN,MX,0,6096
CUU,MX,,GDL,MX,0,18250
CUU,MX,TRC,GDL,MX,1,15550
CUU,MX,,GDL,MX,0,23988
CUU,MX,,HMO,MX,0,18250
CUU,MX,,MEX,MX,0,98400
CUU,MX,,MEX,MX,0,177550
CUU,MX,,MEX,MX,0,98300
CUU,MX,,MTY,MX,0,53500
CUU,MX,,MTY,MX,0,49932
CUU,MX,,MTY,MX,0,17672
CUU,MX,CJS,TIJ,MX,1,18250
CUU,MX,,TIJ,MX,0,13722
CUU,MX,,TRC,MX,0,17800
CVM,MX,,MEX,MX,0,68016
CZM,MX,,CUN,MX,0,28560
CZM,MX,,MEX,MX,0,40650
CZM,MX,,MEX,MX,0,6320
CZM,MX,CUN,MID,MX,1,6319
DGO,MX,,GDL,MX,0,10600
DGO,MX,,MEX,MX,0,114792
DGO,MX,,MEX,MX,0,22368
DGO,MX,,MEX,MX,0,2784
DGO,MX,,MTY,MX,0,13850
DGO,MX,,PVR,MX,0,2450
DGO,MX,MTY,QRO,MX,1,5900
DGO,MX,,TIJ,MX,0,9304
DGO,MX,,TIJ,MX,0,14132
GDL,MX,ZIH,ACA,MX,1,4850
GDL,MX,,CEN,MX,0,13100
GDL,MX,,CEN,MX,0,17700
GDL,MX,CUU,CJS,MX,1,18250
GDL,MX,,CJS,MX,0,55732
GDL,MX,,CJS,MX,0,26936
GDL,MX,VER,CME,MX,1,9168
GDL,MX,,CUL,MX,0,43204
GDL,MX,,CUL,MX,0,38700
GDL,MX,,CUN,MX,0,42450
GDL,MX,,CUN,MX,0,29648
GDL,MX,,CUN,MX,0,177990
GDL,MX,,CUU,MX,0,18250
GDL,MX,TRC,CUU,MX,1,15550
GDL,MX,,CUU,MX,0,23988
GDL,MX,,DGO,MX,0,11700
GDL,MX,CUL,HMO,MX,1,11194
GDL,MX,,HMO,MX,0,51192
GDL,MX,,HMO,MX,0,78754
GDL,MX,,LAP,MX,0,43952
GDL,MX,,LAP,MX,0,35766
GDL,MX,,LMM,MX,0,14250
GDL,MX,MZT,LMM,MX,1,432
GDL,MX,,LMM,MX,0,15776
GDL,MX,,MEX,MX,0,517024
GDL,MX,,MEX,MX,0,710144
GDL,MX,,MEX,MX,0,149720
GDL,MX,,MEX,MX,0,48
GDL,MX,,MEX,MX,0,432798
GDL,MX,,MID,MX,0,25596
GDL,MX,,MID,MX,0,23064
GDL,MX,,MTY,MX,0,91650
GDL,MX,,MTY,MX,0,104918
GDL,MX,,MTY,MX,0,92436
GDL,MX,,MTY,MX,0,63414
GDL,MX,,MXL,MX,0,9196
GDL,MX,,MXL,MX,0,118604
GDL,MX,,MZT,MX,0,528
GDL,MX,,PBC,MX,0,14880
GDL,MX,,PVR,MX,0,3626
GDL,MX,,PVR,MX,0,43570
GDL,MX,,PVR,MX,0,16350
GDL,MX,,QRO,MX,0,15000
GDL,MX,,REX,MX,0,23568
GDL,MX,,SJD,MX,0,89498
GDL,MX,,SJD,MX,0,43548
GDL,MX,MTY,TAM,MX,1,15502
GDL,MX,,TAM,MX,0,16008
GDL,MX,,TAM,MX,0,174
GDL,MX,,TGZ,MX,0,28664
GDL,MX,,TGZ,MX,0,17604
GDL,MX,,TIJ,MX,0,111450
GDL,MX,,TIJ,MX,0,112111
GDL,MX,,TIJ,MX,0,2340
GDL,MX,,TIJ,MX,0,435018
GDL,MX,,TLC,MX,0,30200
GDL,MX,,TLC,MX,0,10300
GDL,MX,,TRC,MX,0,15550
GDL,MX,,TRC,MX,0,2960
GDL,MX,,TRC,MX,0,8704
GDL,MX,,VER,MX,0,52012
GDL,MX,,VER,MX,0,14400
GDL,MX,,VER,MX,0,17724
GDL,MX,,VSA,MX,0,38136
GDL,MX,,VSA,MX,0,17004
GDL,MX,,ZIH,MX,0,4850
HMO,MX,MTY,CJS,MX,1,5100
HMO,MX,,CJS,MX,0,5920
HMO,MX,,CUL,MX,0,35850
HMO,MX,,CUU,MX,0,18250
HMO,MX,CUL,GDL,MX,1,5300
HMO,MX,,GDL,MX,0,51192
HMO,MX,,GDL,MX,0,78754
HMO,MX,,LMM,MX,0,48
HMO,MX,,MEX,MX,0,90300
HMO,MX,,MEX,MX,0,222730
HMO,MX,,MEX,MX,0,84296
HMO,MX,,MTY,MX,0,51550
HMO,MX,CUL,MTY,MX,1,550
HMO,MX,,MTY,MX,0,52516
HMO,MX,,MTY,MX,0,25304
HMO,MX,,MXL,MX,0,36000
HMO,MX,LMM,MZT,MX,1,48
HMO,MX,,TIJ,MX,0,18250
HMO,MX,,TIJ,MX,0,64988
HMO,MX,CUU,TRC,MX,1,17800
HUX,MX,,MEX,MX,0,187648
HUX,MX,,MEX,MX,0,66405
HUX,MX,,MEX,MX,0,22224
JAL,MX,,MEX,MX,0,23856
LAP,MX,,CUL,MX,0,22234
LAP,MX,,CUL,MX,0,18918
LAP,MX,,GDL,MX,0,43952
LAP,MX,,GDL,MX,0,35766
LAP,MX,,MEX,MX,0,33516
LAP,MX,,MEX,MX,0,91554
LAP,MX,,MEX,MX,0,55108
LAP,MX,,MTY,MX,0,3584
LAP,MX,,MZT,MX,0,11840
LAP,MX,,TIJ,MX,0,59742
LMM,MX,,GDL,MX,0,15150
LMM,MX,MZT,GDL,MX,1,48
LMM,MX,,GDL,MX,0,15776
LMM,MX,,HMO,MX,0,432
LMM,MX,,MEX,MX,0,62545
LMM,MX,,MEX,MX,0,26598
LMM,MX,,MZT,MX,0,48
LMM,MX,,TIJ,MX,0,152
LMM,MX,,TIJ,MX,0,37510
LMM,MX,GDL,TLC,MX,1,4950
LZC,MX,,MEX,MX,0,29808
MAM,MX,,MEX,MX,0,44472
MAM,MX,,MEX,MX,0,16272
MEX,MX,,ACA,MX,0,78342
MEX,MX,,ACA,MX,0,190008
MEX,MX,,ACA,MX,0,43920
MEX,MX,,ACA,MX,0,21030
MEX,MX,,AGU,MX,0,58218
MEX,MX,,AGU,MX,0,172903
MEX,MX,,BJX,MX,0,59584
MEX,MX,,BJX,MX,0,200275
MEX,MX,,CEN,MX,0,29338
MEX,MX,,CEN,MX,0,59466
MEX,MX,,CJS,MX,0,97800
MEX,MX,,CJS,MX,0,117322
MEX,MX,,CJS,MX,0,42372
MEX,MX,,CJS,MX,0,13224
MEX,MX,,CLQ,MX,0,65088
MEX,MX,,CME,MX,0,115950
MEX,MX,,CME,MX,0,125521
MEX,MX,VER,CME,MX,1,480
MEX,MX,,CPE,MX,0,40768
MEX,MX,,CPE,MX,0,79463
MEX,MX,,CTM,MX,0,97350
MEX,MX,,CTM,MX,0,5916
MEX,MX,,CUL,MX,0,88950
MEX,MX,,CUL,MX,0,114854
MEX,MX,,CUL,MX,0,97278
MEX,MX,,CUN,MX,0,410482
MEX,MX,,CUN,MX,0,766996
MEX,MX,,CUN,MX,0,270420
MEX,MX,,CUN,MX,0,596876
MEX,MX,,CUU,MX,0,98400
MEX,MX,,CUU,MX,0,177489
MEX,MX,,CUU,MX,0,98156
MEX,MX,,CVM,MX,0,68016
MEX,MX,,CZM,MX,0,40650
MEX,MX,,CZM,MX,0,6320
MEX,MX,,DGO,MX,0,114792
MEX,MX,,DGO,MX,0,22368
MEX,MX,,DGO,MX,0,2784
MEX,MX,,GDL,MX,0,514324
MEX,MX,,GDL,MX,0,711777
MEX,MX,,GDL,MX,0,151200
