Period,Org,Org Country,Via,Dst,Dst Country,Mkt Car,Stops,Seats,Miles,Blktm,Departures,Seats_total,Remove,ASMs
2015,VCP,BR,"",JPA,BR,AD,0,117,1362,193,372,43368,,59067216
2015,VCP,BR,CPV,JPA,BR,AD,1,118,1362,262,153,18042,,24573204
2015,VCP,BR,"",JTC,BR,AD,0,70,136,68,607,42490,,5778640
2015,VCP,BR,MII,JTC,BR,AD,1,70,136,128,251,17570,,2389520
2015,VCP,BR,"",LDB,BR,AD,0,93,253,83,899,83810,,21203930
2015,VCP,BR,BSB,MAB,BR,AD,1,118,1225,314,217,25606,,31367350
2015,VCP,BR,"",MAO,BR,AD,0,118,1626,234,660,77868,,126613368
2015,VCP,BR,BEL,MAO,BR,AD,1,118,1626,370,1,118,,191868
2015,VCP,BR,"",MCZ,BR,AD,0,118,1196,173,429,50610,,60529560
2015,VCP,BR,AJU,MCZ,BR,AD,1,118,1196,222,326,38396,,45921616
2015,VCP,BR,"",MCZ,BR,G3,0,167,1196,178,31,5166,,6178536
2015,VCP,BR,"",MEA,BR,AD,0,46,346,110,8,368,,127328
2015,VCP,BR,"",MGF,BR,AD,0,79,310,97,1037,81878,,25382180
2015,VCP,BR,"",MII,BR,AD,0,70,186,73,600,42000,,7812000
2015,VCP,BR,JTC,MII,BR,AD,1,70,186,130,284,19880,,3697680
2015,VCP,BR,PLU,MOC,BR,AD,1,116,485,176,313,36310,,17610350
2015,VCP,BR,"",NAT,BR,AD,0,123,1424,200,493,60596,,86288704
2015,VCP,BR,REC,NAT,BR,AD,1,118,1424,260,6,708,,1008192
2015,VCP,BR,"",NAT,BR,G3,0,168,1424,199,34,5702,,8119648
2015,VCP,BR,"",NVT,BR,AD,0,115,283,73,1690,193720,,54822760
2015,VCP,BR,"",OPS,BR,AD,0,106,947,157,258,27360,,25909920
2015,VCP,BR,"",PFB,BR,AD,0,76,484,131,771,58386,,28258824
2015,VCP,BR,"",PLU,BR,AD,0,70,298,91,1025,71294,,21245612
2015,VCP,BR,GYN,PMW,BR,AD,1,116,881,215,616,71440,,62938640
2015,VCP,BR,"",PNZ,BR,AD,0,118,1037,162,48,5664,,5873568
2015,VCP,BR,JDO,PNZ,BR,AD,1,118,1037,246,317,37250,,38628250
2015,VCP,BR,"",POA,BR,AD,0,117,542,105,2665,311014,,168569588
2015,VCP,BR,FLN,POA,BR,AD,1,111,542,179,1041,115818,,62773356
2015,VCP,BR,"",POJ,BR,AD,0,46,302,89,73,3358,,1014116
2015,VCP,BR,"",PPB,BR,AD,0,70,279,93,847,59710,,16659090
2015,VCP,BR,"",PVH,BR,AD,0,106,1485,215,1,106,,157410
2015,VCP,BR,MAO,PVH,BR,AD,1,118,1485,332,181,21358,,31716630
2015,VCP,BR,"",RAO,BR,AD,0,78,135,60,1610,126248,,17043480
2015,VCP,BR,PVH,RBR,BR,AD,1,106,1643,306,1,106,,174158
2015,VCP,BR,"",REC,BR,AD,0,131,1308,183,1127,147730,,193230840
2015,VCP,BR,"",REC,BR,G3,0,166,1308,182,48,7978,,10435224
2015,VCP,BR,"",ROO,BR,AD,0,117,662,112,109,12706,,8411372
2015,VCP,BR,"",RVD,BR,AD,0,57,433,123,268,15256,,6605848
2015,VCP,BR,"",SDU,BR,AD,0,113,253,66,4598,520088,,131582264
2015,VCP,BR,"",SDU,BR,G3,0,164,253,68,1563,256116,,64797348
2015,VCP,BR,"",SJP,BR,AD,0,78,209,76,1459,113758,,23775422
2015,VCP,BR,"",SSA,BR,AD,0,118,905,140,1526,179804,,162722620
2015,VCP,BR,IOS,SSA,BR,AD,1,118,905,205,365,43010,,38924050
2015,VCP,BR,"",SSA,BR,G3,0,162,905,141,23,3728,,3373840
2015,VCP,BR,"",THE,BR,AD,0,116,1272,190,410,47396,,60287712
2015,VCP,BR,REC,THE,BR,AD,1,118,1272,317,406,47896,,60923712
2015,VCP,BR,"",TJL,BR,AD,0,70,330,105,573,40110,,13236300
2015,VCP,BR,"",UBA,BR,AD,0,70,230,82,690,48300,,11109000
2015,VCP,BR,"",UDI,BR,AD,0,99,293,81,970,95992,,28125656
2015,VCP,BR,"",VAL,BR,AD,0,106,849,138,25,2650,,2249850
2015,VCP,BR,CNF,VAL,BR,AD,1,118,849,206,7,826,,701274
2015,VCP,BR,"",VIX,BR,AD,0,111,478,93,1094,121892,,58264376
2015,VCP,BR,SDU,VIX,BR,AD,1,106,478,167,164,17384,,8309552
2015,VCP,BR,"",XAP,BR,AD,0,96,447,106,788,75956,,33952332
2015,VDC,BR,SSA,BRA,BR,2Z,1,72,338,223,312,22464,,7592832
2015,VDC,BR,"",BSB,BR,2Z,0,72,475,108,86,6192,,2941200
2015,VDC,BR,"",CNF,BR,AD,0,70,389,103,554,38780,,15085420
2015,VDC,BR,"",FEC,BR,AD,0,70,225,75,5,350,,78750
2015,VDC,BR,"",GRU,BR,2Z,0,72,695,181,732,52704,,36629280
2015,VDC,BR,"",PLU,BR,AD,0,70,401,110,1,70,,28070
2015,VDC,BR,"",SSA,BR,2Z,0,72,216,62,1035,74520,,16096320
2015,VDC,BR,"",SSA,BR,AD,0,70,216,68,573,40110,,8663760
2015,VIX,BR,"",BPS,BR,AD,0,70,275,84,4,280,,77000
2015,VIX,BR,CNF,BSB,BR,AD,1,118,585,178,65,7670,,4486950
2015,VIX,BR,"",BSB,BR,G3,0,155,585,110,110,17010,,9950850
2015,VIX,BR,"",BSB,BR,JJ,0,164,585,120,752,123576,,72291960
2015,VIX,BR,"",CGH,BR,G3,0,169,469,87,314,52964,,24840116
2015,VIX,BR,"",CGH,BR,JJ,0,152,469,92,1484,226302,,106135638
2015,VIX,BR,"",CNF,BR,AD,0,112,242,64,1777,199006,,48159452
2015,VIX,BR,"",CNF,BR,G3,0,167,242,68,920,153982,,37263644
2015,VIX,BR,"",GIG,BR,G3,0,157,258,72,1277,200138,,51635604
2015,VIX,BR,"",GIG,BR,JJ,0,167,258,72,1091,182376,,47053008
2015,VIX,BR,"",GRU,BR,AD,0,113,452,103,913,103174,,46634648
2015,VIX,BR,"",GRU,BR,G3,0,162,452,94,1500,242754,,109724808
2015,VIX,BR,"",GRU,BR,JJ,0,166,452,100,730,120996,,54690192
2015,VIX,BR,GRU,JOI,BR,AD,1,108,678,221,57,6162,,4177836
2015,VIX,BR,"",PLU,BR,AD,0,70,239,84,489,34230,,8180970
2015,VIX,BR,GRU,POA,BR,AD,1,113,955,240,214,24172,,23084260
2015,VIX,BR,SSA,REC,BR,AD,1,70,911,290,1,70,,63770
2015,VIX,BR,"",REC,BR,G3,0,167,911,150,8,1334,,1215274
2015,VIX,BR,SSA,REC,BR,G3,1,148,911,208,360,53348,,48600028
2015,VIX,BR,"",SDU,BR,AD,0,106,259,72,1157,122702,,31779818
2015,VIX,BR,"",SDU,BR,G3,0,160,259,71,1743,278890,,72232510
2015,VIX,BR,"",SDU,BR,JJ,0,144,259,65,190,27320,,7075880
2015,VIX,BR,"",SSA,BR,AD,0,76,523,131,161,12206,,6383738
2015,VIX,BR,"",SSA,BR,G3,0,150,523,95,396,59364,,31047372
2015,VIX,BR,"",VCP,BR,AD,0,113,478,105,1093,123406,,58988068
2015,VIX,BR,SDU,VCP,BR,AD,1,106,478,181,85,9010,,4306780
2015,XAP,BR,FLN,BSB,BR,O6,1,162,835,250,155,25068,,20931780
2015,XAP,BR,FLN,CGH,BR,G3,1,144,446,144,662,95328,,42516288
2015,XAP,BR,"",CWB,BR,NHG,0,19,242,71,179,3401,,823042
2015,XAP,BR,"",FLN,BR,G3,0,144,255,51,665,95760,,24418800
2015,XAP,BR,"",FLN,BR,O6,0,157,255,55,715,111954,,28548270
2015,XAP,BR,FLN,GRU,BR,O6,1,155,463,159,560,86886,,40228218
2015,XAP,BR,"",POA,BR,AD,0,102,216,65,307,31162,,6730992
2015,XAP,BR,"",VCP,BR,AD,0,95,447,103,753,71658,,32031126
2015,GIG,BR,"",YYZ,CA,AC,0,191,5136,646,157,29987,,154013232
2015,GRU,BR,"",YYZ,CA,AC,0,238,5086,626,358,85284,,433754424
2015,GRU,BR,JFK,YYZ,CA,JJ,1,206,5086,969,189,38889,,197789454
2015,GRU,BR,"",ZRH,CH,LX,0,219,5965,695,418,91542,,546048030
2015,BSB,BR,"",SCL,CL,G3,0,170,1868,289,11,1870,,3493160
2015,CNF,BR,"",SCL,CL,G3,0,170,1901,285,6,1020,,1939020
2015,FLN,BR,"",SCL,CL,LA,0,150,1378,230,39,5852,,8064056
2015,GIG,BR,"",SCL,CL,G3,0,170,1823,285,25,4250,,7747750
2015,GIG,BR,"",SCL,CL,JJ,0,164,1823,279,564,92472,,168576456
2015,GIG,BR,"",SCL,CL,LA,0,150,1823,297,596,89670,,163468410
2015,GRU,BR,"",SCL,CL,G3,0,170,1624,255,683,116110,,188562640
2015,GRU,BR,"",SCL,CL,H2,0,124,1624,262,647,80228,,130290272
2015,GRU,BR,"",SCL,CL,JJ,0,235,1624,253,1018,239328,,388668672
2015,GRU,BR,"",SCL,CL,LA,0,187,1624,259,1493,278828,,452816672
2015,GRU,BR,EZE,SCL,CL,LA,1,185,1624,430,1,185,,300440
2015,IGU,BR,"",SCL,CL,JJ,0,220,1116,180,1,220,,245520
2015,POA,BR,"",SCL,CL,G3,0,170,1174,200,15,2550,,2993700
2015,SSA,BR,"",SCL,CL,UX,0,299,2482,360,14,4186,,10389652
2015,GRU,BR,MAD,PEK,CN,CA,1,237,10915,1462,105,24885,,271619775
2015,FOR,BR,"",BOG,CO,O6,0,132,2525,348,52,6856,,17311400
2015,GIG,BR,"",BOG,CO,AV,0,120,2820,390,317,38056,,107317920
2015,GIG,BR,"",BOG,CO,LR,0,120,2820,390,48,5760,,16243200
2015,GRU,BR,"",BOG,CO,AV,0,220,2691,357,730,160820,,432766620
2015,GRU,BR,"",BOG,CO,LA,0,214,2691,380,365,78110,,210194010
2015,CNF,BR,"",SJO,CR,JJ,0,174,3416,660,1,174,,594384
2015,GIG,BR,BOG,SJO,CR,LR,1,120,3577,616,48,5760,,20603520
2015,BSB,BR,"",HAV,CU,CU,0,262,3553,427,3,786,,2792658
2015,FOR,BR,"",RAI,CV,VR,0,205,1650,236,42,8605,,14198250
2015,FOR,BR,"",SID,CV,VR,0,197,1770,254,12,2360,,4177200
2015,NAT,BR,REC,SID,CV,VR,1,205,1770,420,6,1230,,2177100
2015,REC,BR,"",RAI,CV,VR,0,180,1773,261,19,3420,,6063660
2015,REC,BR,FOR,RAI,CV,VR,1,180,1773,385,2,360,,638280
2015,REC,BR,"",SID,CV,VR,0,197,1901,257,9,1770,,3364770
2015,REC,BR,FOR,SID,CV,VR,1,195,1901,375,2,390,,741390
2015,MAO,BR,"",CUR,CW,7I,0,78,1216,170,55,4290,,5216640
2015,FOR,BR,"",FRA,DE,DE,0,270,4646,568,52,14040,,65229840
2015,GIG,BR,"",FRA,DE,DE,0,270,5940,715,3,810,,4811400
2015,GIG,BR,"",FRA,DE,LH,0,355,5940,684,344,122256,,726200640
2015,GRU,BR,"",FRA,DE,JJ,0,361,6083,708,365,131610,,800583630
2015,GRU,BR,"",FRA,DE,LH,0,362,6083,696,358,129596,,788332468
2015,GRU,BR,"",MUC,DE,LH,0,293,6120,710,343,100499,,615053880
2015,REC,BR,"",FRA,DE,DE,0,270,4786,596,52,14040,,67195440
2015,SSA,BR,"",FRA,DE,DE,0,270,5186,632,52,14040,,72811440
2015,BSB,BR,"",PUJ,DO,G3,0,170,2753,359,14,2380,,6552140
2015,BSB,BR,"",PUJ,DO,JJ,0,144,2753,380,15,2160,,5946480
2015,CNF,BR,"",PUJ,DO,G3,0,170,3112,392,7,1190,,3703280
2015,GIG,BR,"",PUJ,DO,G3,0,170,3321,432,105,17850,,59279850
2015,GIG,BR,"",SDQ,DO,G3,0,170,3359,430,25,4250,,14275750
2015,GRU,BR,"",PUJ,DO,G3,0,170,3253,420,421,71570,,232817210
2015,GRU,BR,CCS,PUJ,DO,G3,1,170,3253,526,133,22610,,73550330
2015,GRU,BR,"",SDQ,DO,G3,0,170,3285,420,59,10030,,32948550
2015,VCP,BR,"",PUJ,DO,G3,0,170,3207,420,127,21590,,69239130
2015,VCP,BR,"",SDQ,DO,G3,0,170,3239,420,34,5780,,18721420
2015,GRU,BR,"",UIO,EC,EQ,0,146,2681,340,156,22786,,61089266
2015,GRU,BR,LIM,UIO,EC,EQ,1,148,2681,510,166,24585,,65912385
2015,GIG,BR,"",MAD,ES,IB,0,261,5058,599,356,92930,,470039940
2015,GRU,BR,"",BCN,ES,JJ,0,205,5441,640,40,8200,,44616200
2015,GRU,BR,"",BCN,ES,SQ,0,278,5441,628,157,43646,,237477886
2015,GRU,BR,"",MAD,ES,CA,0,237,5202,624,105,24885,,129451770
2015,GRU,BR,"",MAD,ES,IB,0,333,5202,613,579,192710,,1002477420
2015,GRU,BR,"",MAD,ES,JJ,0,229,5202,622,409,93619,,487006038
2015,GRU,BR,"",MAD,ES,UX,0,299,5202,621,319,95381,,496171962
2015,SSA,BR,"",MAD,ES,UX,0,296,4305,528,155,45942,,197780310
2015,GRU,BR,"",ADD,ET,ET,0,256,6163,732,113,28889,,178042907
2015,GRU,BR,LFW,ADD,ET,ET,1,250,6163,882,49,12250,,75496750
2015,BSB,BR,"",CDG,FR,AF,0,240,5436,640,155,37221,,202333356
2015,GIG,BR,"",CDG,FR,AF,0,264,5701,664,613,161585,,921196085
2015,GRU,BR,"",CDG,FR,AF,0,279,5838,674,690,192494,,1123779972
2015,GRU,BR,"",CDG,FR,JJ,0,358,5838,682,365,130770,,763435260
2015,GIG,BR,"",LHR,GB,BA,0,297,5745,677,364,108108,,621080460
2015,GRU,BR,"",LHR,GB,BA,0,299,5874,675,478,142688,,838149312
2015,GRU,BR,"",LHR,GB,JJ,0,359,5874,688,370,132725,,779626650
2015,BEL,BR,"",CAY,GF,AD,0,70,504,128,59,4130,,2081520
2015,BEL,BR,"",CAY,GF,PY,0,126,504,90,167,21042,,10605168
2015,FOR,BR,"",MXP,IT,IG,0,253,4469,550,31,7843,,35050367
2015,FOR,BR,NAT,MXP,IT,IG,1,253,4469,689,16,4048,,18090512
2015,GIG,BR,"",FCO,IT,AZ,0,231,5694,676,366,84557,,481467558
2015,GRU,BR,"",FCO,IT,AZ,0,287,5856,674,388,111227,,651345312
2015,GRU,BR,GIG,FCO,IT,AZ,1,293,5856,840,1,293,,1715808
2015,GRU,BR,"",MXP,IT,JJ,0,223,5888,693,307,68461,,403098368
2015,GRU,BR,"",MXP,IT,LA,0,250,5888,690,58,14500,,85376000
2015,NAT,BR,"",MXP,IT,IG,0,253,4464,539,16,4048,,18070272
2015,GRU,BR,LAX,ICN,KR,KE,1,243,11373,1731,159,38649,,439555077
2015,GRU,BR,"",CMN,MA,AT,0,278,4681,546,133,36974,,173075294
2015,GIG,BR,"",MEX,MX,AM,0,181,4761,607,119,21573,,102709053
2015,GRU,BR,"",CUN,MX,JJ,0,221,4099,513,105,23253,,95314047
2015,GRU,BR,"",MEX,MX,AM,0,268,4615,609,365,97820,,451439300
2015,GRU,BR,"",MEX,MX,JJ,0,223,4615,584,365,81395,,375637925
2015,GIG,BR,"",AMS,NL,KL,0,319,5935,689,289,92234,,547408790
2015,GRU,BR,"",AMS,NL,KL,0,374,6068,697,364,135975,,825096300
2015,BSB,BR,"",PTY,PA,CM,0,155,2755,365,501,77655,,213939525
2015,CNF,BR,"",PTY,PA,CM,0,155,3119,414,326,50530,,157603070
2015,GIG,BR,"",PTY,PA,CM,0,155,3288,437,852,132060,,434213280
2015,GRU,BR,"",PTY,PA,CM,0,155,3157,416,1388,215140,,679196980
2015,MAO,BR,"",PTY,PA,CM,0,95,1572,223,365,34670,,54501240
2015,POA,BR,"",PTY,PA,CM,0,155,3283,440,327,50685,,166398855
2015,REC,BR,"",PTY,PA,CM,0,135,3281,439,209,28117,,92251877
2015,VCP,BR,"",PTY,PA,CM,0,155,3107,422,282,43710,,135806970
2015,GIG,BR,"",LIM,PE,TA,0,148,2345,345,366,54150,,126981750
2015,GRU,BR,"",LIM,PE,EQ,0,148,2157,330,166,24585,,53029845
2015,GRU,BR,"",LIM,PE,JJ,0,183,2157,316,365,66761,,144003477
2015,GRU,BR,"",LIM,PE,LA,0,183,2157,320,775,141828,,305922996
2015,GRU,BR,"",LIM,PE,TA,0,235,2157,305,368,86608,,186813456
2015,IGU,BR,"",LIM,PE,LA,0,136,1745,258,294,39948,,69709260
2015,POA,BR,"",LIM,PE,TA,0,121,2072,299,363,43936,,91035392
2015,BEL,BR,"",LIS,PT,TP,0,263,3728,451,148,38924,,145108672
2015,BSB,BR,"",LIS,PT,TP,0,263,4528,553,306,80533,,364653424
2015,CNF,BR,"",LIS,PT,TP,0,264,4619,547,295,77860,,359635340
2015,FOR,BR,"",LIS,PT,TP,0,263,3483,425,345,90746,,316068318
2015,FOR,BR,SSA,LIS,PT,TP,1,263,3483,645,1,263,,916029
2015,GIG,BR,"",LIS,PT,TP,0,265,4789,581,579,153630,,735734070
2015,GIG,BR,"",OPO,PT,TP,0,263,4945,600,119,31297,,154763665
2015,GRU,BR,"",LIS,PT,TP,0,267,4926,590,577,154171,,759446346
2015,GRU,BR,"",OPO,PT,TP,0,263,5078,600,118,31034,,157590652
2015,MAO,BR,BEL,LIS,PT,TP,1,263,4333,666,148,38924,,168657692
2015,NAT,BR,"",LIS,PT,TP,0,263,3503,426,174,45762,,160304286
2015,POA,BR,"",LIS,PT,TP,0,263,5464,641,217,57135,,312185640
2015,REC,BR,"",LIS,PT,TP,0,265,3636,455,336,89116,,324025776
2015,SSA,BR,"",LIS,PT,TP,0,263,4034,492,310,81563,,329025142
2015,VCP,BR,"",LIS,PT,TP,0,264,4922,591,123,32525,,160088050
2015,GIG,BR,EZE,ASU,PY,PZ,1,156,916,463,183,28524,,26127984
2015,GRU,BR,"",AGT,PY,PZ,0,156,544,105,243,37896,,20615424
2015,GRU,BR,"",ASU,PY,G3,0,169,706,129,455,77116,,54443896
2015,GRU,BR,"",ASU,PY,JJ,0,182,706,129,434,78833,,55656098
2015,GRU,BR,"",ASU,PY,PZ,0,156,706,128,119,18552,,13097712
2015,GRU,BR,EZE,ASU,PY,PZ,1,156,706,265,424,66132,,46689192
2015,GRU,BR,"",DOH,QA,QR,0,259,7363,815,365,94535,,696061205
2015,GRU,BR,BCN,SIN,SG,SQ,1,278,9933,1480,157,43646,,433535718
2015,BEL,BR,"",PBM,SR,G3,0,162,660,104,37,5978,,3945480
2015,BEL,BR,"",PBM,SR,PY,0,126,660,105,52,6552,,4324320
2015,BEL,BR,CAY,PBM,SR,PY,1,126,660,181,167,21042,,13887720
2015,GRU,BR,"",LFW,TG,ET,0,250,3809,452,49,12250,,46660250
2015,GRU,BR,"",IST,TR,TK,0,337,6549,747,365,123005,,805559745
2015,GRU,BR,BGI,TAB,TT,G3,1,170,2575,440,48,8160,,21012000
2015,BEL,BR,"",MIA,US,JJ,0,205,2832,377,99,20295,,57475440
2015,BSB,BR,"",ATL,US,DL,0,209,4178,531,241,50425,,210675650
2015,BSB,BR,"",MCO,US,DL,0,219,3785,485,16,3504,,13262640
2015,BSB,BR,"",MCO,US,JJ,0,205,3785,493,139,28495,,107853575
2015,BSB,BR,"",MIA,US,AA,0,182,3606,472,329,59878,,215920068
2015,BSB,BR,"",MIA,US,JJ,0,205,3606,479,261,53505,,192939030
2015,CNF,BR,"",MCO,US,AD,0,267,4149,537,35,9345,,38772405
2015,CNF,BR,"",MIA,US,AA,0,225,3971,510,275,61875,,245705625
2015,CNF,BR,"",MIA,US,JJ,0,205,3971,512,156,31980,,126992580
2015,CWB,BR,POA,MIA,US,AA,1,225,4105,727,364,81900,,336199500
2015,FOR,BR,"",MIA,US,JJ,0,214,3459,442,52,11110,,38429490
2015,GIG,BR,"",ATL,US,DL,0,255,4745,596,354,90256,,428264720
2015,GIG,BR,"",CLT,US,US,0,204,4704,625,11,2244,,10555776
2015,GIG,BR,"",DFW,US,AA,0,225,5228,670,23,5175,,27054900
2015,GIG,BR,MIA,DFW,US,AA,1,246,5228,1040,40,9836,,51422608
2015,GIG,BR,"",IAH,US,UA,0,269,5022,618,365,98320,,493763040
2015,GIG,BR,"",JFK,US,AA,0,233,4799,624,365,85095,,408370905
2015,GIG,BR,"",JFK,US,JJ,0,205,4799,616,363,74415,,357117585
2015,GIG,BR,PUJ,MCO,US,G3,1,170,4351,679,9,1530,,6657030
2015,GIG,BR,"",MIA,US,AA,0,242,4171,536,533,129055,,538288405
2015,GIG,BR,SDQ,MIA,US,G3,1,170,4171,640,120,20400,,85088400
2015,GIG,BR,"",MIA,US,JJ,0,205,4171,538,361,74005,,308674855
2015,GRU,BR,"",ATL,US,DL,0,218,4662,590,639,139416,,649957392
2015,GRU,BR,ATL,BOS,US,DL,1,215,4803,882,324,69566,,334125498
2015,GRU,BR,MIA,BWI,US,AA,1,310,4741,901,191,59210,,280714610
2015,GRU,BR,"",DFW,US,AA,0,310,5118,629,365,113150,,579101700
2015,GRU,BR,"",DTW,US,DL,0,208,5105,646,305,63440,,323861200
2015,GRU,BR,"",EWR,US,UA,0,242,4770,597,365,88330,,421334100
2015,GRU,BR,"",IAD,US,UA,0,221,4748,591,359,79285,,376445180
2015,GRU,BR,"",IAH,US,UA,0,232,4908,597,365,84785,,416124780
2015,GRU,BR,"",JFK,US,AA,0,310,4758,596,369,114390,,544267620
2015,GRU,BR,"",JFK,US,DL,0,246,4758,603,365,89752,,427040016
2015,GRU,BR,"",JFK,US,JJ,0,239,4758,606,732,174861,,831988638
2015,GRU,BR,"",LAX,US,AA,0,247,6158,756,365,90323,,556209034
2015,GRU,BR,BOG,LAX,US,AV,1,252,6158,958,65,16380,,100868040
2015,GRU,BR,JFK,LAX,US,DL,1,246,6158,1105,332,81634,,502702172
2015,GRU,BR,"",LAX,US,KE,0,243,6158,758,159,38649,,238000542
2015,GRU,BR,"",MCO,US,DL,0,208,4264,545,7,1456,,6208384
2015,GRU,BR,PUJ,MCO,US,G3,1,170,4264,655,333,56610,,241385040
2015,GRU,BR,"",MCO,US,JJ,0,214,4264,553,724,154788,,660016032
2015,GRU,BR,"",MIA,US,AA,0,307,4081,516,998,306356,,1250238836
2015,GRU,BR,MCO,MIA,US,DL,1,208,4081,684,7,1456,,5941936
2015,GRU,BR,PUJ,MIA,US,G3,1,170,4081,640,39,6630,,27057030
2015,GRU,BR,"",MIA,US,JJ,0,332,4081,499,905,300314,,1225581434
2015,GRU,BR,DTW,MSP,US,DL,1,208,5558,897,252,52416,,291328128
2015,GRU,BR,MIA,ORD,US,AA,1,310,5232,910,78,24180,,126509760
2015,GRU,BR,"",ORD,US,UA,0,269,5232,637,362,97378,,509481696
2015,MAO,BR,"",MIA,US,AA,0,128,2407,325,365,46704,,112416528
2015,MAO,BR,"",MIA,US,JJ,0,205,2407,324,222,45510,,109542570
2015,POA,BR,"",MIA,US,AA,0,225,4306,560,364,81900,,352661400
2015,REC,BR,"",MIA,US,AA,0,182,3840,500,265,48230,,185203200
2015,SSA,BR,"",MIA,US,AA,0,182,3884,509,197,35854,,139256936
2015,VCP,BR,"",FLL,US,AD,0,267,4043,506,444,118548,,479289564
2015,VCP,BR,"",JFK,US,AA,0,225,4715,614,38,8550,,40313250
2015,VCP,BR,"",MCO,US,AD,0,267,4216,549,392,104664,,441263424
2015,VCP,BR,"",MIA,US,AA,0,225,4033,529,365,82125,,331210125
2015,VCP,BR,SDQ,MIA,US,G3,1,170,4033,650,161,27370,,110383210
2015,CWB,BR,"",MVD,UY,5Q,0,46,761,190,77,3542,,2695462
2015,GIG,BR,"",MVD,UY,G3,0,170,1133,179,65,11050,,12519650
2015,GIG,BR,"",MVD,UY,JJ,0,165,1133,191,325,53538,,60658554
2015,GRU,BR,"",MVD,UY,G3,0,170,975,162,666,113194,,110364150
2015,GRU,BR,"",MVD,UY,JJ,0,170,975,162,1156,196388,,191478300
2015,GRU,BR,"",PDP,UY,JJ,0,159,944,155,53,8424,,7952256
2015,POA,BR,"",MVD,UY,G3,0,163,438,90,195,31746,,13904748
2015,GRU,BR,"",CCS,VE,G3,0,170,2727,375,227,38590,,105234930
2015,GRU,BR,"",CCS,VE,JJ,0,166,2727,369,54,8940,,24379380
2015,MAO,BR,"",BLA,VE,9V,0,108,961,135,86,9288,,8925768
2015,MAO,BR,"",PMV,VE,V0,0,98,999,150,50,4900,,4895100
2015,GRU,BR,"",JNB,ZA,SA,0,266,4619,523,490,130172,,601264468
2015,NAS,BS,"",BGI,BB,UP,0,120,1431,210,1,120,,171720
2015,ATC,BS,"",NAS,BS,PL,0,19,115,27,364,6916,,795340
2015,ATC,BS,"",NAS,BS,Q7,0,33,115,38,730,24090,,2770350
2015,ATC,BS,"",NAS,BS,UP,0,50,115,45,2,100,,11500
2015,AXP,BS,"",CRI,BS,UP,0,50,24,15,53,2650,,63600
2015,AXP,BS,"",IGA,BS,UP,0,50,103,30,1,50,,5150
2015,AXP,BS,"",NAS,BS,UP,0,50,284,75,56,2800,,795200
2015,AXP,BS,CRI,NAS,BS,UP,1,50,284,110,53,2650,,752600
2015,BIM,BS,"",NAS,BS,Q7,0,33,121,40,276,9108,,1102068
2015,CRI,BS,"",AXP,BS,UP,0,50,24,15,52,2600,,62400
2015,CRI,BS,"",NAS,BS,PNP,0,19,261,95,104,1976,,515736
2015,CRI,BS,"",NAS,BS,UP,0,50,261,75,55,2750,,717750
2015,CRI,BS,AXP,NAS,BS,UP,1,50,261,110,52,2600,,678600
2015,ELH,BS,"",NAS,BS,PL,0,19,56,20,1095,20805,,1165080
2015,ELH,BS,GHB,NAS,BS,PNP,1,19,56,40,1095,20805,,1165080
2015,ELH,BS,"",NAS,BS,UP,0,50,56,30,251,12515,,700840
2015,ELH,BS,RSD,NAS,BS,UP,1,50,56,65,10,500,,28000
2015,ELH,BS,"",RSD,BS,UP,0,50,51,15,10,500,,25500
2015,FPO,BS,"",NAS,BS,Q7,0,33,129,47,1304,43032,,5551128
2015,FPO,BS,"",NAS,BS,UP,0,50,129,45,1466,73370,,9464730
2015,GGT,BS,"",NAS,BS,Q7,0,33,142,45,1095,36135,,5131170
2015,GGT,BS,"",NAS,BS,UP,0,51,142,40,380,19420,,2757640
2015,GGT,BS,RSD,NAS,BS,UP,1,50,142,80,360,18000,,2556000
2015,GGT,BS,"",RSD,BS,UP,0,50,93,30,360,18000,,1674000
2015,GHB,BS,"",NAS,BS,PL,0,19,72,23,1095,20805,,1497960
2015,GHB,BS,"",NAS,BS,PNP,0,19,72,20,1095,20805,,1497960
2015,GHB,BS,"",NAS,BS,UP,0,50,72,30,164,8200,,590400
2015,GHB,BS,RSD,NAS,BS,UP,1,50,72,65,70,3500,,252000
2015,GHB,BS,"",RSD,BS,UP,0,50,29,15,70,3500,,101500
2015,IGA,BS,"",LGI,BS,UP,0,50,176,45,1,50,,8800
2015,IGA,BS,"",MYG,BS,UP,0,50,105,30,53,2650,,278250
2015,IGA,BS,"",NAS,BS,UP,0,51,369,90,105,5390,,1988910
2015,IGA,BS,MYG,NAS,BS,UP,1,50,369,140,54,2700,,996300
2015,LGI,BS,"",IGA,BS,UP,0,50,176,45,1,50,,8800
2015,LGI,BS,"",NAS,BS,PL,0,19,197,45,678,12882,,2537754
2015,LGI,BS,SML,NAS,BS,PNP,1,19,197,65,417,7923,,1560831
2015,LGI,BS,"",NAS,BS,UP,0,50,197,55,360,17965,,3539105
2015,LGI,BS,"",SML,BS,PNP,0,19,29,10,209,3971,,115159
2015,MHH,BS,"",NAS,BS,Q7,0,33,103,34,1095,36135,,3721905
2015,MHH,BS,"",NAS,BS,UP,0,50,103,35,1015,50750,,5227250
2015,MYG,BS,"",IGA,BS,UP,0,50,105,30,53,2650,,278250
